Market_place,URL,Product_name,SKU,Price,Currency,Total_stars_ranking,Subject,Author,Date,Review,Stars,like,dislike
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Elongated-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size-ADA-Compliant/5001899855,American Standard  Mainstream White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #734AA101.020,189.0,USD,4.4,Tanks leaks,Chris,"October 25, 2021",Open package ready to install and was missing one rubber gasket One Flat washer after assembled. Tank was leaking on the two sides where the screws go through the tank no matter what I did I could not get it stopped leaking. I had to modify a rubber exhaust mount for a car to make it stop leaking. Instructions were hard to see which hardward goes where for tank.The height is average. Cheap & old toilets are low. I should of spent another $80 to get a better one better but the color matches my tub.,3,4,2
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Elongated-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size-ADA-Compliant/5001899855,American Standard  Mainstream White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #734AA101.020,189.0,USD,4.4,Good price good quality,lldlascruces,"November 28, 2022",I purchased two of these toilets. One for my mothers home and one for my home. I was impressed that they came with a seat and a wax ring for installation. Usually I have had to purchase these items separately. My concern was the toilets wouldn't function as satisfactorily as I would want. I was pleasantly surprised that function extremely well. I was very happy about that. Because the price was so low I had my concerns about quality. The quality was very good.,5,2,0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Elongated-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size-ADA-Compliant/5001899855,American Standard  Mainstream White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #734AA101.020,189.0,USD,4.4,This toilet serves as a good value for my money.,Bosslady77,"January 5, 2022",The toilet was easy to install after having issues removing the old one. I like the height compared to the old smaller toilet we had.,5,4,0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Elongated-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size-ADA-Compliant/5001899855,American Standard  Mainstream White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #734AA101.020,189.0,USD,4.4,Waste Of Money,Richard,"August 8, 2022","Just bought this to replace the toilet in the bathroom that my mother in law uses. She is disabled, so I wanted a chair height and elongated. I saw this on sale and decided to get it as my older American Standard toilets held up for years. In fact the one I replaced was a American Standard that was 20 years old and just started having issues. The toilet itself looks ok for the price. Its nothing fancy, its a toilet so I don't care if its ""fashionable"". The problem is everything rubber that came with the toilet (tank washers, flapper and tank gasket) were old out of the box. The rubber was so brittle that the tank washer split before they were even snug. This caused it to leak. I had to put Vaseline on the flapper just to get it supple enough to seal. All in all I will not be buying American Standard again. Yes this was a cheaper toilet but $169 is still expensive to me. Plus having to make a trip to get replacement washers and flap to replace something brand new is ridiculous.",3,5,1
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Elongated-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size-ADA-Compliant/5001899855,American Standard  Mainstream White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #734AA101.020,189.0,USD,4.4,Impressive,Samm,"April 30, 2022",It was easy to put together. It has a powerful flush and it’s very quiet.,5,4,0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Elongated-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size-ADA-Compliant/5001899855,American Standard  Mainstream White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #734AA101.020,189.0,USD,4.4,American Standard Mainstream (elongated),RockPianoman,"November 11, 2021","We got a toilet at Lowes. I'm listing this because there are so many brands to choose from and my choice is made after research and reading reviews and by my past experience (I've changed my share in my life). People seem to hate some and love others, but I try to see what's available and seems to be the best deal. Some give you 1.6 gallons per flush but ours gives you 1.28. It's an American Standard Mainstream (elongated) for $159. For $149 you can get the same toilet but round. It works good (some competing toilets had pretty pathetic flushing). I timed it and from flush to full, it takes 20 seconds (that surprised me). We always replace the cheap plastic seats with white wood seats... If you tighten all nuts with another nut tightened against them, they never come loose (I do this with 3 or 4 nuts each time)... that is especially important when attaching the seat. Seats always like to come loose. Use 2 rubber washers per bolt to avoid cracking it (even with 2 rubber washers, I'm careful not to over-tighten). I always make sure that the rubber washers are directly against the china. On the 2 bolts that attach it to the floor, I stack 2 rubber washers. The middle of each rubber washer should be just big enough to fit around the bolt. The outside diameter of each rubber washer should be big enough to completely cover the hole, but not too big that it can't lay flat (some areas give you much less room to work with). I don't use ones that are bigger than needed. On the bolts that bolt it to the floor, I make sure that the washers are small enough to be hidden under the white screw on caps. I cut each bolt short enough so they can screw on clear down to the china. I only use stainless steel washers and bolts and nuts (the stainless steel washers go on top of the rubber washers). In the tank you can't use a washer... just the bolt head on a rubber washer. It's surprising how long the rubber washers last (I never have to change them). In some applications, rubber doesn't last very long at all.",5,8,1
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Elongated-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size-ADA-Compliant/5001899855,American Standard  Mainstream White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #734AA101.020,189.0,USD,4.4,It's Good,KathyK,"December 27, 2021","The lid doesn't work like it says it does, but I don't care. This toilet is awesome! It works really well, and I have given it some challenges for sure. It's great.",5,3,0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Elongated-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size-ADA-Compliant/5001899855,American Standard  Mainstream White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #734AA101.020,189.0,USD,4.4,Flushes quiet,Trigger60,"December 12, 2022",Flushes quiet and like it because it’s taller. Had knee replacements so height helps,5,0,0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Elongated-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size-ADA-Compliant/5001899855,American Standard  Mainstream White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #734AA101.020,189.0,USD,4.4,Best toilet for the price,DJWOcalaFL,"September 14, 2021","No disappointments here. This well-made toilet comes with everything except the braided water feed hose. The installation was easy. No problems so far. The instruction manual could be more specific, but a call to the store manager, Mike in Ocala, FL, answered all related questions to make this a great purchase.",5,5,2
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Elongated-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size-ADA-Compliant/5001899855,American Standard  Mainstream White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #734AA101.020,189.0,USD,4.4,,,"October 28, 2021",,5,3,0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Elongated-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size-ADA-Compliant/5001899855,American Standard  Mainstream White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #734AA101.020,189.0,USD,4.4,"Works well, but tank lid bangs when you sit",,"March 22, 2022","This toilet works well, but when you sit the tank lid bangs. I added some bumper pads between the lid and the tank and this seems to help.",4,4,1
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Elongated-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size-ADA-Compliant/5001899855,American Standard  Mainstream White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #734AA101.020,189.0,USD,4.4,Availability and quality is great,Jimmy,"December 3, 2022",Love it,5,0,0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Elongated-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size-ADA-Compliant/5001899855,American Standard  Mainstream White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #734AA101.020,189.0,USD,4.4,Good Enough,Matt,"January 9, 2022","Good Enough, an inch too tall and the toilet seat is really cheap plastic. The toilet itself was an easy install and doesnt have any problems at all. Sturdy and doesnt clog easily. Cheap but you will probably want a different seat and if you are shorter than 6ft you probably wont like sitting on it because of the height.",3,4,2
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Elongated-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size-ADA-Compliant/5001899855,American Standard  Mainstream White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #734AA101.020,189.0,USD,4.4,Good deal,Kitkat,"January 15, 2022",This toilet seems just fine. The height is good and it flushes quickly and easily.,5,4,1
