,Id,roberta_neg,roberta_neu,roberta_pos,Review,Stars,like,dislike,Label
10,11,0.026229711,0.055483148,0.9182871,"We recently bought 2 of these toilets to replace old toilets that did not flush well. This toilet is very quick and easy to install. It is easy to clean, and looks great in our bathrooms. I agree with the other reviews that the seat is designed poorly. I don't think it could get more uncomfortable, but that is a quick fix. I am amazed with how well it flushes, and how little water is used. This is very efficient. I can't wait to replace our other old toilets with these. Overall, we are very happy with our purchase.",5,24,0,Positive
11,12,0.27045676,0.43708673,0.29245654,"Honestly with my payload I am afraid of these high efficiency toilets and having to flush 2 or 3 times to get it all down, however, the reviews on here were dead on. It will handle what you have to throw at it. The toilet is high quality, the install is very easy, it comes with a high wax ring and everything you need for install. The only complaint like others is the cheap plastic seat. If you were to sit on it while the lid was down you would fall right through.",5,55,0,Neutral
12,13,0.0035469674,0.015041275,0.98141176,"I chose this toilet because I was pleased with the Amer. Stand. toilet that I bought and installed in my powder room last year. This Saver HE toilet is even better! First it is the right height--I love the newer chair height toilets! Another huge plus is that this toilet is extremely easy to install--no tools needed at all, perfect for any do it yourself novice. From start to finish install took me maybe 20 mins. The best part however is the flush! On the toilet that I purchased last year, you have to hold down the lever for ""larger"" flushes. So glad that I spent a few dollars more on this model, it has a very powerful flush and will empty pretty much ""any"" size load in one simple flush. I would suggest replacing the cheap, uncomfortable seat though. Otherwise, very nice.",5,85,7,Positive
13,14,0.032471675,0.2768167,0.6907116,"Replaced an old toilet with this American Standard model, Saver Cadet 3. Liked the 16.5 seat height. Box stated no tools needed for installation, but when replacing an existing toilet, a puttyknife would be handy to scrap off the old ring seal. Getting the old seal totally removed from the flange is essiential for the new seal to fit tight. Install was easy, documention easy to follow. Good flush. Had to adjust the Fill Valve so the water was about an 1 inch below the overflow tube, no problem, easy to do. Time will tell if the toilet was worth the high cost.",5,10,0,Positive
14,15,0.033220444,0.124053545,0.84272605,"This toilet works very well and is very easy to install. We have had the toilet for 1 week, so far it flushes well and is much quieter than our previous toilet. It extends 1 inch further than the round toilet we replaced. With the seat up the porcelain rim is wide causing it to have a smaller opening than the Kohler elongated toilet in our other bathroom, but it is much better and more comfortable than the round toilet we replaced. For a small bathroom with limited space it is an excellant choice. I do not know what to say about toilet features, and it is too early to tell if this is a good value or of good quality, so I gave these a good because the system would not let me enter a review without entering a response for these.",4,10,0,Positive
15,16,0.02322543,0.15575747,0.82101715,"Recently the guts of our toilet had to be replaced (seems like every few years this was occurring). We purchased replacement parts at Lowe's but realized the tank needed to be removed from the bowl which was not possible since the bolts were corroded. We decided to replace the toilet with the same model toilet that we had purchased two years ago for our main bathroom since we were very pleased with the ease of installation and ADA height of taller toilet. We continue to be pleased with the quality and value of the new toilet and, of course, the quick turnaround time when ordering toilet online in Bone color instead of white with pick up at local Lowe's!.",5,2,0,Positive
16,17,0.0072713615,0.03846173,0.9542669,"This toilet replaced a 26 year old water guzzler toilet...Has great flush power and is very quiet and uses very little water...which equals savings on your water bill.....the chair height is perfect, even for a 5'2 female..Easy to install...(I had a contractor install it)..and fits easily into a small bathroom...about 1.25 "" longer than my old round toilet, which was 27 ""...bit still fits good!!...Excellent choice!!!....I was limited to choices due to small bathroom and the Lowe's associate recommended this as a very good toilet for a small bathroom..He was right!!",5,8,0,Positive
17,18,0.0026349553,0.022269128,0.9750959,I love this toilet. It has the features I was looking for. Chair level seat makes it easy for adults. Water saver and it has strong flushing power with the 3 inch flush valve and the large trap size. It can even easily flush 15 golf balls (see the video for the Cadet 3 toilet on the American Standard website). This is also the best price on a color toilet. Usually you pay from $70 -$200 more for a bone color toilet of the same model.,5,55,1,Positive
18,19,0.88195896,0.10323973,0.014801315,"As others have said, the seat on this toilet is very flimsy. If your weight is shifted to one side at all it feels like the seat is going to break. I could have over looked this though. What really disappointed me was the tank hardware which has basically stopped working at all. We are at the point that every time we flush the toilet we have to take the cover off the tank and reach in and shake the refill float to get it to activate...every single time. Toilet is less than two weeks old by the way. I'm not tearing this whole thing out at this point, so I guess I have to spend my own time and money to get a brand new toilet working properly.",1,2,1,Negative
19,20,0.14953026,0.45397362,0.3964961,"You always get more than you pay for with American Standard From the box to working perfectly in no time. I replace a ""all in one"" toilet that was about 7 years old. It was cheap, but what we thought we needed at the time. This product was quite an upgrade for really not much more money. What else can I say? I want another one for my 3/4ths bathroom downstairs. There is a lot of room in the tank, when the water reaches the top of the tube. I would like to be able to use this room for a larger flush. However I have not needed it yet. The economy toilet I removed needed all the help it could get.",5,4,0,Neutral
20,21,0.001508106,0.00845,0.99004185,"Came to Lowe's to purchase a round high height toilet, the very nice sales person informed me of the Saver White High Efficiency Water Sense Elongated toilet and I'm so glad he did. It was installed on 8/13/12 by a plumber and so far all is good. It is so quite and looks so much more updated from the 28 year standard based home builder special toilet that was replaced. Very nice and the price was excellent as well! Great Buy all around!",5,22,0,Positive
21,22,0.64996225,0.30658585,0.043451898,Bought for a wife who is a cancer survivor and needs elongated bowl and taller height than standard bowl. I measured inside dimensions of bowl and it is 1.5 inches longer from front to back than old round bowl but placement of seat gives about same amount of room in front of person using toilet. Flushing is regrettably weaker and you end up flushing more often. I feel that I should of paid a little more and bought one that has more flushing strength.,4,36,2,Negative
22,23,0.110395774,0.28571203,0.60389215,"Purchased this toilet to replace an older toilet that was not ADA approved. Installed in about an hour. The flushing action is super. The old toilet sometimes took about 3 flushes to remove the waste. The seat is the only bad feature of this product, but you can purchase a new seat of your choice to solve that problem. I was so impressed with this toilet I purchased another about a week later to replace one of my other toilets. Just remember to pick up a new water supply line as you will need a longer supply line with this toilet.",5,12,1,Positive
23,24,0.006849255,0.0696138,0.92353696,"I was told by the plumber who installed it that the flush is ""power assisted"", and indeed, when I flushed it, I let out an audible ""OOHHHH"" and jumped back a bit. I also had this toilet installed in a half bath that is rather small, and it actually takes up less of a footprint than the previous one - so it lends more space to the room. This allowed me to purchase the elongated bowl that is more ergonomic than the round one. I look forward to enjoying the ever clean bowl and decreased water consumption features.",5,9,0,Positive
24,25,0.086644694,0.35612932,0.557226,"As many of the other reviewers noted, the seat and lid of this toilet are flimsy and paper-thin plastic. It was a bit of a surprise when I sat on the closed lid and it moved under my 110 pounds. Imagine if I were a 200 pound man! The rest of the toilet appears to work well. So, plan on getting a different seat, if not from the start, then as soon as this one breaks, which will probably be soon. For the money, it's a good value. I'm not in the Toto price range on this remodel.",4,11,0,Positive
25,26,0.06354676,0.26892275,0.6675305,"This toilet was a good buy. It flushes well, was easy to install and looks nice. However, two things that people should know... The seat that comes with it is cheap. If you close the lid to sit on it to get dressed, it feels like it will collapse. Also, if you are replacing a shorter toilet with this 17 inch one, you will probably need a new longer water connector hose. Mine made it, but barely. I'm 5'4"" and I am on tippy toes when seated on this bowl.",4,18,1,Positive
26,27,0.54467916,0.33959508,0.11572584,The AS toilet was easy to install and had the necessary parts even device for installing tank and seat. The problem that I encountered was that the flushing mechanism did not work. When the float went down no water came into the tank. I had to go and buy another Fluidmaster flushing mechanism and replace the one that came with the unit. The new mechanism worked just fine and I like the unit. I am just disappointed that the one that came with the purchased product did not work. I think that I should be reimbursed for the cost of the mechanism that I had to purchase to get the product to working properly.,4,2,0,Negative
27,28,0.013072978,0.12232176,0.8646053,"I went to Lowes to buy a commode. They had a lot. So I ask an older gent working in the plumbing department. He said we have upscale, cheap and we have American Standard made in USA and parts are always available. There were several choices but this is the simplest to repair and still have an elongated bowl. It is great and saves water.",5,14,0,Positive
28,29,0.08429061,0.17538911,0.7403203,"This is a very nice, high quality toilet. It is exactly what I was looking for. It has great flushing power, is chair height, elongated and the exact color that I needed. It matches my new vanity top perfectly. The only issue with the toilet is the seat. It is very flimsy. That's the only negative, but not a problem for me because I always replace them with wood seats anyway.",5,10,0,Positive
29,30,0.13880745,0.39240903,0.46878347,"This toilet was exactly what I was needing. Low on water usage and can flush anything you put in it. More than enough flushing power and uses about 1/3 the water my previous toilet did. Easy to install. Only complaint is similar to others. Cheap seat and lid. Don't expect to be able to sit on the lid. Best to go ahead and buy a sturdy wood seat cover while you are at it. You would think that it would come with one for the money spent, but clearly it's only a temporary seat at best. Otherwise, completely satisfied with the toilet.",5,4,0,Positive
30,31,0.12139318,0.4348095,0.44379726,"We purchased and installed two of these toilets in our home. Installation was easy. Had a problem with one toilet's flush valve not completely shutting off water after refilling. Called American Standard and they Fedx'd us a new valve. Replaced valve, now works fine. FYI you may need a new water supply line from your shutoff to your new toilet. Existing one may not be long enough. We purchased the toilets online for an in store pick-up.",5,11,1,Positive
31,32,0.23595731,0.40718442,0.3568583,"The water fill valve sticks or jams up in the full position resulting in tank not being filled after a flush. It's minor inconsistent hang up easily corrected by taking the tank lid off and lightly pressing down the valve ball to free the mechanism. However it is a nuisance and daughter is always complaining that it doesn't work. I hope it is just a break in period as it would be a pain to replace the valve so soon. My sense is that the unit was in the warehouse a long time due to some oxidation on the plastic parts for the fill valve assembly. Otherwise easy to install, and assemble. Took longer to disassemble/remove the old unit and prepare for the new unit. I consider my self to be above intermediate, but not an expert, at any plumbing project. Lowes was great, ordered the unit around 11 AM, and did not expect order to be ready for pick same day, it was ready in just a couple hours - great service.",4,8,0,Neutral
32,33,0.3711428,0.40735364,0.22150363,"- Came with everything needed to install: wax ring, bolts, bolt covers. - Instructions were just graphics/pictures, no English. - The tank level was easy to adjust and worked well. - The seat was a major disappointment considering the reputation of American Standard. I expected better. I bought a new seat before I used it the first time. An extra $30.00 approximately. - If your floor isn't level, don't forget to get some shims so the toilet can't wobble. Get plastic shims so they don't rust or rot away over time.",4,4,0,Neutral
33,34,0.052475143,0.36528382,0.58224106,"We purchased this ""old man toilet"" as we call it downstairs first. We were going to have to repair the internal parts on an old toilet, so we just went with this tall toilet - husband has knees issues. Yes, do purchase a different toilet seat - we preferred a wooden one by Church which is USA made. As others stated, you will need to purchase a longer supply line unless you have a taller toilet now so pick that up when you purchase the toilet as well. I had gotten use to the taller toilet downstairs and liked it so well that we went and changed out the upstairs toilet. After a good friend visited for the weekend, they went and purchased the same toilet to install in their master bathroom. I am now just waiting to see how long it takes them to change out the downstairs. LOL",5,4,0,Positive
34,35,0.81233513,0.1702772,0.017387679,The low flushing power of this toilet has me wishing we chose a different one...,2,34,3,Negative
35,36,0.06673403,0.33099318,0.6022728,"This is my third American Standard toilet installation. This one was installed as part of a rennovation of a basement bathroom (full bath) replacing an existing American Standard toilet. All went very well, EXCEPT the wax ring rubber piece would not fit into the existing flange in the floor. The opening and the rubber piece were basically the same size and I could not insert the rubber piece in the flange. After several tries, I bought 2 wax rings from [@] and used them instead. Worked fine. When I called American Standard, I was told this is sometimes an issue with older homes (mine is 26 years old). Not a big deal, just something to watch out for.",5,0,0,Positive
36,37,0.049058013,0.15083891,0.80010307,"Just installed the 1.28 gallon because of a water company incentive of $100. It actually flushes better than my 1.6 Kohler. They must have made some new engineering discoveries. Even better was the service I received from Lowes. Got the toilet home and checked it for damage. Not seeing any, scheduled the install. When we got it out of the box, it had a small ding in the front of the bowl. Called Lowes and asked to swap just the bowl so as to avoid bringing everything back. They were very accommodating, but did not have another in stock. They quickly referred me to another store and was taken care of quickly and efficiently. Sadly, HD usually provides better customer service, as I prefer Lowes, but this time they were excellent. You go, Lowe's!",5,3,0,Positive
37,38,0.8822207,0.09983173,0.017947586,"I purchased the American Standard toilet with seat included because I thought it was a name brand model. The American Standard company should be ashamed to call the thin plastic sheet with a hole in it a ""toilet seat'. This thing is sooooooo cheap. I had to buy a real seat which made the price of the toilet and new seat more expensive than the next upgraded toilet.",4,12,1,Negative
38,39,0.010874846,0.03730943,0.9518157,Had to replace our toilet. This one is Great!! Very good flush. Easy to install! Plastic seat OK but not the best. Good price for a colored-Bone-toilet.I Highly Recommend!!,5,11,0,Positive
39,40,0.057708338,0.32012326,0.62216836,"Purchased April 2014. Was easy to install. Everything except water supply line included and tank guts/hardware were installed from factory. Would buy again. PROS Classy look, clears bowl 1st flush every time, very sturdy feeling, perfect chair height, refills in about 1 minute, does what it does very well, tank and bowl finish should last a long time. CONS The plastics used leave a bit to be desired. Flimsy plastic seat. Flimsy plastic flush handle broke at the arm/handle joint after 1 year of use by a 1 person household. Flush handle was chrome and sort of clashed with the brushed nickel hardware for my application. Both issues solved for an additional 40 dollars (plastic wrapped wood seat, new flush handle that was metal and matched other hardware).",4,3,0,Positive
40,42,0.89138883,0.0965797,0.012031505,"We moved into our new house in 2001, and loved everything about it -- except for the 2000-vintage toilets, which were made by a well-known and respected manufacturer. Of the three, at least one would be out of service at any given time due to clogging. Next to each of them was an assortment of plungers -- just the thing to create a high-class ambience in one's bathrooms. Even when they were working, two or even three flushes were sometimes required to clear the bowl. And like clockwork, something would go wrong with the innards -- the flapper, valve, handle, etc. -- that required a trip to Lowes and up to $50 of replacement parts. I first installed one of these American Standard toilets a few years ago, and I couldn't believe the results. Not one clog! No more need to keep a plunger nearby. The internal parts seem to be very high quality, too -- I haven't had a single failure. After another bout of clogs in the remaining two toilets provided by our builder, I decided to make American Standard *the* standard for our house -- a very wise decision! As other reviewers have noted, the installation is surprisingly easy. Included in the box is the round wax sealer and handy tools for tightening inaccessible nuts. All the parts inside the tank are assembled and ready to go. As another reviewer noted, you'll need a putty knife or something similar to clean the old wax off the flange -- it's really important to clean it well. TIP: Before heading off to Lowe's, examine the existing water supply line. Because your new toilet's tank is likely to be 2 -3"" higher than the existing tank, you'll probably need to purchase a new water supply line. Shut off the water, drain the tank, remove the existing water supply line, and take it with you -- that way, you'll be sure to purchase the correct water supply line (and you won't have to make another trip to Lowe's, like I did, to get the correct one). INSTRUCTIONS: Outstanding. Visual -- and well done. A model for other manufacturers to follow. Designed as a poster. Get some tape and hang it on the wall while you're working. SEAT: Most reviewers have criticized A.S. for including such a cheap, flimsy toilet seat with this otherwise excellent product. There is justice in their complaint, but I would like to say a word in the company's defense. These days, there really isn't any ""one size fits all"" toilet seat anymore... Some people prefer cushioned seats, while others prefer self-closers or open-front models. Still others like the seats with antimicrobial properties. We prefer self-closing seats, so the included seat would have wound up at the Salvation Army, no matter how well it was made. There are color choices, too. The cheap, white seat that's included enables A.S. to keep the price of the toilet down -- and surely, this toilet is a bargain. From my perspective, at least, I'd rather they kept the price down than provide me with a better toilet seat that I wouldn't use.",5,177,17,Negative
41,43,0.24683356,0.46617222,0.28699428,first replacement toilet with the low water volume. Seems to flush OK but does NOT clean the bowl - so mostly have to use toilet brush - not good Like the higher seat height Cheap seat moves sideways and wobbles - will have to get changed immediately,2,14,1,Neutral
42,44,0.42211547,0.35205996,0.22582455,"It works fine as a toilet, but compared to the other three in my house, this one consistently stains and is much harder to clean hard water deposits. I have to clean this one 3-4 times more often than the others. I had to buy a pumice stone to remove the hard water stains because even with twice a week cleaning, it still has buildup. I’ve never had to use a stone or harsh chemicals to clean any of the other bowls, just weekly or every other week. The seat also dips inwards so if you have wide hips or big thighs, this might be uncomfortable to sit on. Comfort and ease of cleaning aside, it does its job. Flushing is not an issue. No leaking after 4 years.",3,0,0,Negative
43,45,0.81780463,0.15250939,0.029685996,"Great product, installation a breeze, splash area generous, siphonic action very good as well as the dual flush capability. Warranty excellent. The only grips I have are minor and span many manufacturer brands. The bolt caps for the base were too small, probably more of an issue with the flange that was purchased but still annoying. A separate height ring would have been nice for this situation. Also, another small gripe. Why do manufactures not spend the extra $0.05 and provide brass bolts and nuts for the tank. The ones that are supplied are always prone to rusting when condensation accumulates which makes maintenance difficult.",4,0,0,Negative
44,46,0.012626357,0.12393092,0.8634428,"Over-all, I am pleased with this product, but for the price I am disappointed in the quality of the toilet seat. It feels like a piece of cheap plastic - whatever it is, that's what it feels like. I have had AM. Stnd. products for many years, so this seat quality was a surprise to me.",4,8,0,Positive
45,47,0.014435539,0.22764094,0.7579235,I had 2 put in at the same time. They`re easier for my wife and I to sit on. We`re getting older. Flimsy toilet seat. Never clogs. Float tends to stick at times maybe it`s just brand new. Lowes installers were top notch!!!,5,9,0,Positive
46,48,0.0025095672,0.06619985,0.93129057,"After installing the first of 2 American Standard Cadet 4 toilets 2 years ago, I returned the 2nd and exchanged it for the Saver. The Saver toilet worked great in the 2nd bathroom and I subsequently removed the 1st toilet & replaced it with a 2nd Saver. I also replaced a low profile toilet for my mother in law with this 17 inch toilet. The toilets flush as well as the old 3 gallon units.",5,6,0,Positive
47,49,0.5965281,0.31763372,0.08583816,"We bought this for a small bathroom, and it actually made the room seem bigger. Elongated seat in a standard round space. Looks fanatic.",5,10,0,Negative
48,50,0.035116803,0.18418919,0.780694,I bought this toilet 2 years ago trying to be water conscious and for the more comfortable height and then paid to have it installed. It wasn't long before I noticed that the toilet paper wasn't flushing down. Not sure if it's the lack of water flow to grab the paper and take it down or what. Since practically day one I have had to use a toilet brush to poke and push the paper lower in the water in hopes it will take it down the next time it is flushed. Sometimes it does and sometimes it doesn't. Nasty...............Imagine a dozen times a day cursing your toilet ! I always heard that American Standard was the best. If this the best I'll go back to an outhouse. I will never buy another American Standard product.,1,4,2,Positive
49,51,0.26631832,0.44652158,0.2871601,"had this only a couple of days so far. had a plumber install it . good value on a bone toilet and it matches my existing sink and tub beautifully. no complaints, flush is quiet and fast, the comfort height takes some getting used to. probably good if you have bad hips and knees.. im not sure what the advantage is of the elongated bowl yet. my tall boys like it . cheap seat but will use it till it breaks and buy a more comfortable one. not a deal breaker. found if you need more flush just hold down the handle an extra second and you get more water. no prob.",5,2,0,Neutral
50,52,0.016832173,0.11013345,0.8730344,"I was pleased to get this toilet in bone to match existing AS tub. Color was exact. Ease of installation with tools provided and a decent deep seal ring made the job easy. No need to cut flange bolts, as high caps are provided and eliminates that age old problem from the past. As others may have noted, the seat is flimsy and will be replaced. Not a major issue, as with any package deal (everything included), did not expect to have a quality seat, but, it could have been a little better. The one provided will flex and feel very uncomfortable. Will replace with a quality wood seat.. Not sure if it is a design issue, or, I got one of the toilets that is ""almost right"", but, the tank does not sit absolute vertical and leans forward on its flange.. Yes, it is installed correctly (this is not my first rodeo, as we say). This flaw could be annoying to some, depending on location in bath and if it is very visible. If not for this issue, would have rated product a 5. It flushes as promised and so far (only a couple of weeks old at this point) no issues with doing what it is suppose to do.",4,17,2,Positive
51,53,0.045473758,0.10599841,0.84852785,"This toilet flushes fast and fills fast.. When I went to Lowes to purchase another brand they were out of stock sounds like Walmart So I bought this one bc they had no other toilet in bone color and cost me much more but im happy with it so far, Ive had it now about 4 months.",5,7,0,Positive
52,54,0.57489085,0.28623605,0.13887306,"We purchased this toilet for our master bathroom, which is a very tight space. So I wanted something that was more streamline and easy to clean. My husband Easily installed it with a little help from me, (Putting the toilet seat together was more difficult than installing the toilet). And it is Awesome!!! It flushes Great, cleans up So Easily and looks Amazing!!! I picked out toilets from another competitor for our other two bathrooms, because I didn't want my husband to stress installing toilets that were difficult to install. Now I kick myself for not havingthem in all three bathrooms. After this experience, we will never purchase an old-school toilet again!",5,0,0,Negative
53,55,0.18422562,0.3791873,0.43658713,"I've had this toilet for 3 months now, and here's my take: Very easy installation, comfortable height, love the elongated bowl, and it ""does the job"" very well. But, the 'Everclean' surface is a laugh, and the 1.28 gallons is simply not enough water to rinse the bowl. Consequently, I often have to flush twice, just to clean the bowl--so where are the savings?? And even then, I am brush-cleaning this thing 2-3 times a week, which includes additional flushing. I don't know if this is the fault of the EPA for mandates, or a design problem with AS. Bottom line: Works great, but can't keep it clean. Would I buy it again?--NO!!!",3,0,0,Positive
54,56,0.038730793,0.14342022,0.817849,"The toilet looks great, easy to clean and the install was easy. My only Complaint is the installation instructions sequenced poorly for my situation. I followed the step by step instructions for toilet assembly, and due to my limited space on either side, by the time I got to securing the seat, I was unable to reach behind and underneath the toilet to screw the seat in from the underside. Great toilet, and admittedly I am not the best at handi stuff like this, but I am now looking at taking apart tank to secure the seat. Steps out of sequence or perhaps a ** if you can’t reach this bolt to put seat on, do seat now.",5,0,0,Positive
55,57,0.009837254,0.098564774,0.8915979,"Hey everyone. I purchased this toilet and it was an easy install. Started having problems with the flush valve sticking almost right out of the box. Read reviews and I am not the only one having this problem. Called American Standard at 800-442-1902 and the sent me a replacement vale free. Got it in 3 days and it worked great. Give them a call and they will fix you up. Very easy process. No one is perfect, but they acted quickly and being a contractor I appreciated their professionalism.",4,3,0,Positive
56,58,0.42102674,0.36873904,0.21023417,"I expected Murphy to be involved in this project, but it all worked as it should have. The new hold down bolts in the kit were a much better design than the ones being removed which made them easy to install in the old floor ring. The included wax ring was whole and undamaged. The tank-to-base gasket and bolts fit easily and didn't leak on the very first try.",5,5,0,Negative
57,59,0.5245042,0.32509494,0.15040089,"This toilet flushes well and quietly, like a more expensive toilet. It fills quickly and doesn't take up much space. The plumber who installed it was impressed with its design. The seat however is extremely uncomfortable, so buyers should plan on having a replacement seat to install immediately. The low ratings are due to the uncomfortable seat. With a new seat I'd give it straight 5 stars.",4,11,3,Negative
58,60,0.4084815,0.42862833,0.16289018,Would have given it a higher rating but the plastic seat and cover is horrendous. The commode would be very good had they put a quality seat on it. I purchase three of these to update my bathrooms but I will be replacing the toilet seats with a better ones. In fact one was bowed so bad that the seat would not stay up when raised. I would have gladly paid more for the units had they been better quality.,4,4,0,Neutral
59,61,0.004581313,0.03142077,0.96399796,We bought this toilet about three weeks ago and after installed realized that it had a hairline fracture in the bowl where it leaked water when flushed. My husband had to take that toilet up..........take it back.......buy another one just like it and re-install the second one we purchased. That is a lot of work since the toilets are heavy and cumbersome. We inspected this one first before installing it to make sure it wasn't defective. It wasn't and is working fine.,3,3,0,Positive
60,62,0.0022277131,0.028668197,0.9691041,"This is one the easiest things I've ever installed. It was a lot harder taking out the old toilet. No tools required, bam, bam, bam, and it's in. After a few days of use, I have noticed it has no problem taking down the large loads in just one flush. It also is a nice looking toilet, meaning very streamlined without a lot of areas where it may be hard to clean. On top of it all, it is very quit and the whole flush process is very fast. Would highly recommend.",5,3,0,Positive
61,63,0.31442085,0.6111188,0.0744604,We like the higher height toilet & the elongated seat. Flush is quicker and quieter than our previous toilet. Our handyman said it was simple to install & we are happy we made the purchase.,5,6,0,Neutral
62,64,0.06583681,0.26036447,0.67379874,Comes with everything you need except the supply line. Remember to get the 18 or 24 inch line as the toilet is tall and your old line if its 12 inch will not reach.,5,6,0,Positive
63,65,0.0033522567,0.059591524,0.93705624,"When I purchased the item, there was no sales person to help me with my decision and to help me put the item on the cart, which made it very difficult for me. The product is okay for the price, however I find the seat and lid to be very cheap and flimsy. Other than that, it was very easy to install, all the items I needed was included however I did need to but a longer hose from the water to the toliet since I bought a taller toliet than I had before.",4,3,0,Positive
64,66,0.0034130828,0.019625925,0.97696096,"This American Standard toilet was easy to install, included all needed pieces and is very efficient to use. We had used one at my sister's house in the Buffalo, NY area over the 4th of July and when we had to replace the builder grade toilet in a half bath due to some flooring work being done, we decided to purchase this model at Lowe's. A very wise decision in our opinion.",5,4,0,Positive
